time,transcript
72:49,"WAGNER, ATHLETIC ENOUGH TO JUMP"
72:51,BACK UNDERNEATH IT FOR THE HUGE
72:53,PLAY.
72:56, AND THE PENALTY IS AFTER --
72:58," AFTER THE INTERCEPTION,"
73:00,"DURING THE RETURN, ILLEGAL"
73:02,BLOCK IN THE BACK.
73:04,"INTERCEPTING TEAM, NUMBER 25."
73:06,10-YARD PENALTY FROM THE SPOT
73:07,OF THE FOUL.
73:08,SEATTLE KEEPS THE BALL.
73:10,FIRST DOWN.
73:11, AFTER THE PICK.
73:12,THE PENALTY IS ON
73:13,RICHARD SHERMAN FOR THE ILLEGAL
73:15,BLOCK IN THE BACK.
73:21,SO THAT MOVES THE BALL BACK TO
73:23,THE MIDFIELD STRIPE.
73:24,RIGHT ON THE 50-YARD LINE.
73:26,WITH 8:07 LEFT IN THE THIRD.
73:29,AND THERE'S SHERMAN AND WAGNER.
73:31," YOU KNOW WHAT, AL?"
73:32,"SOMETIMES, EVEN THOUGH YOU DON'T"
73:34,"GET THE SACKS, IF YOU GET THE"
73:36,"HITS, IT ACCELERATES THE PROCESS"
73:38,IN THE QUARTERBACK'S MIND.
73:40,AND I THINK THAT THEY HURRIED
73:42,THE CLOCK OF TOM BRADY ON THAT
73:43,THROW.
73:46,"BOBBY WAGNER, WHAT A DIFFERENCE"
73:47,"WHEN HE CAME BACK IN THE LINEUP,"
73:49,RIGHT?
73:49,UNDER 10 POINTS A GAME.
73:52, MISSED FIVE GAMES -- TURF
73:54,TOE.
73:54,"PICKED IN THAT SAME DRAFT, JUST"
73:56,AHEAD OF RUSSELL WILSON IN 2012.
74:01,NOW WILSON SLINGS ONE TO THE
74:03,LEFT SIDE.
74:03,MATTHEWS AGAIN.
74:06,THIS IS JUST AMAZING.
74:07,41-YARD LINE.
74:08,HE PLAYED IN THE CFL FOR TWO
74:09,YEARS.
74:10,WAS THE ROOKIE OF THE YEAR IN
74:11,THE CANADIAN FOOTBALL LEAGUE
74:13,BACK IN 2012.
74:14, BRANDON BROWNER IS ONE OF
74:16,"THE BIGGEST, BADDEST CORNERS"
74:17,I'VE EVER SEEN IN MY LIFE.
74:18,AND MATTHEWS THAT TIME JUST
74:20,THREW HIM OFF.
74:21,"I MEAN, THESE ARE TWO HUGE MEN"
74:23,GOING AT IT ON THE OUTSIDE.
74:25,I THINK THEY MAKE THE SWITCH
74:27,BECAUSE BROWNER HAS MORE SIZE.
74:29,HE CAN JUMP UP AND HANDLE THOSE
74:31,JUMP BALLS.
74:32,BUT NOW CAN HE HANDLE HIS
74:33,QUICKNESS?
74:35, SECOND AND 1 FROM THE 41.
74:42,AND LYNCH...
74:44,TO MOVE THE STICKS.
74:45,"YOU KNOW, YOU WERE TALKING ABOUT"
74:47,CHRIS MATTHEWS.
74:49,"DARRELL BEVELL, THE OFFENSIVE"
74:51,COORDINATOR NICKNAMED HIM
74:52,"""HARDBALL"" FOR CHRIS MATTHEWS"
74:54,"OF MSNBC, WHO IS HERE AT THE"
74:56,GAME TODAY.
74:57,AND THIS CHRIS MATTHEWS -- THE
74:59,SEAHAWKS' CHRIS MATTHEWS --
75:00,"SAID, ""I CAN'T BELIEVE IT."
75:01,"EVERY TIME I WIKIPEDIA MYSELF,"
75:03,IT KEEPS COMING UP THE OTHER
75:04,"GUY."""
75:05,TOMORROW HE MAY SUPPLANT
75:07,MSNBC's CHRIS MATTHEWS IN THE
75:10,NUMBER-ONE SPOT.
75:11, JUST JUMP RIGHT OVER.
75:12,HE MAY BE THERE RIGHT NOW.
75:14,I WOULD SAY HE'S TRENDING.
75:15,YOU AND I ARE SO HIP.
75:16,BUT I WOULD SAY HE'S TRENDING
75:17,RIGHT NOW.
75:18, NO QUESTION.
75:22,FROM THE 38-YARD LINE.
75:24,OFF THE PISTOL FORMATION.
75:27,WILSON HAS TIME.
75:29,LOOK HOW ELUSIVE HE IS.
75:30,"THERE'S A FLAG DOWN, HOWEVER."
75:31,THERE IT IS.
75:32,YOU SAW IT AT THE 31-YARD LINE.
75:33,AND WILSON WILL SLIDE TO A STOP
75:35,"AT THE 21, AND WE'LL GET THE"
75:36,CALL FROM VINOVICH.
75:39, YOU CANNOT GET A HAND ON
75:41,RUSSELL WILSON.
75:45, HOLDING.
75:47,"DEFENSE, NUMBER 39."
75:49,5-YARD PENALTY FROM THE END
75:50,OF THE RUN.
75:51,AUTOMATIC FIRST DOWN.
75:52, THAT'S BRANDON BROWNER.
75:54,"THAT'S NOTHING NEW, BECAUSE HE"
75:56,DRAWS A TON OF PENALTIES.
75:58, THIS IS HILARIOUS.
75:59,CHANDLER JONES -- LOOK AT THIS.
76:01,"DEAD TO RIGHTS, RIGHT?"
76:02,CAN'T EVEN GET A FINGER ON
76:05,RUSSELL WILSON.
76:06,WILSON SAW IT COMING THE WHOLE
76:07,TIME.
76:08,HE JUST VERY CASUALLY LOOKED
76:09,"LIKE HE WAS LOOKING DOWNFIELD,"
76:11,BUT SAW HIM OUT OF THE CORNER OF
76:12,HIS EYE.
76:13,"THEN THAT LITTLE MOVE OF HIS,"
76:14,AND TAKES OFF.
76:16,THIS GUY IS SOMETHING SPECIAL.
76:21," BROWNER, 39."
76:22,THERE'S THE PENALTY.
76:24,HOLDING ON TO KEARSE.
76:27,AND SHOVING HIM.
76:28,SETTING UP A FIRST DOWN AT THE
76:29,18-YARD LINE.
76:34,LYNCH.
76:35,STILL GOING.
76:37,TO THE 4.
76:40,HE'S JUST A RUNAWAY TRUCK.
76:43,TACKLED BY NINKOVICH.
76:47, WATCH THE MOVE IN THE MIDDLE
76:49,OF THE HOLE.
76:49,RIGHT IN THE MIDDLE OF THIS
76:51,RUN -- I THINK THAT'S
76:52,JAMIE COLLINS THAT CAME DOWN
76:54,"THERE -- HE IS -- AL, YOU"
76:56,DESCRIBED HIM EARLIER AS A
76:58,SPLIT-FOOTED RUNNER.
77:00,HE RUNS WITH HIS FEET SO FAR
77:02,"APART, IT ALLOWS HIM TO MAKE"
77:04,"THESE LATERAL CUTS, AND"
77:05,PEOPLE -- REALLY GOOD
77:07,TACKLERS -- CAN'T GET THEIR ARMS
77:09,WRAPPED AROUND HIM.
77:10, TUKUAFU'S THE FULLBACK.
77:15,FROM THE 4.
77:16,GIVE IT TO MARSHAWN.
77:19,TO THE 3-YARD LINE HE GOES.
77:20,GAIN OF 1.
77:21,SECOND AND GOAL.
77:23,THE HAWKS' LAST FOUR DRIVES HAVE
77:24,"BEEN TOUCHDOWN, FIELD GOAL,"
77:26,"TOUCHDOWN, AND IN PROGRESS RIGHT"
77:29,HERE.
77:32, HERE'S WHERE YOU REALLY --
77:33,"FOR TOM BRADY, YOU KIND OF GOT"
77:35,"TO JUST KEEP IT TOGETHER, RIGHT?"
77:37,"OKAY, YOU MADE A BIG MISTAKE TO"
77:39,"START THE FIRST HALF, YOU MAKE A"
77:42,BIG MISTAKE HERE IN THE SECOND
77:43,HALF.
77:44,BUT THESE TWO TEAMS HAVE PLAYED
77:46,FROM BEHIND DURING THE ENTIRETY
77:48,OF THESE PLAYOFFS.
77:49,NO BIG DEAL.
77:52, SECOND AND GOAL.
77:56,PLAY FAKE.
77:57,LITTLE LOB.
77:59,WIDE OPEN!
78:00,"TOUCHDOWN, DOUG BALDWIN!"
78:11,"AFTER THE WAGNER INTERCEPTION,"
78:14,"SIX PLAYS, 50 YARDS."
78:15,FLAG WENT DOWN.
78:16,THERE WILL BE A CELEBRATION
78:18,"PENALTY, WHICH WILL BE ASSESSED"
78:20,ON THE KICKOFF.
78:28, PLAY-ACTION TO GET THE RUN
78:30,GAME GOING.
78:30,BUT LET'S GIVE CREDIT TO
78:32,DOUG BALDWIN.
78:33,A VETERAN PLAYER.
78:34," AFTER THE TOUCHDOWN,"
78:36,UNSPORTSMANLIKE CONDUCT.
78:37,"OFFENSE, NUMBER 89."
78:40,15-YARD PENALTY ON THE KICKOFF.
78:42,TOUCHDOWN IS GOOD.
78:44, VETERAN RECEIVER KNOWS HOW
78:46,TO USE THE UMPIRE IN THE MIDDLE
78:48,OF THE FIELD TO PICK OFF THE
78:50,MAN COVERAGE.
78:51,HE DID IT PERFECTLY.
78:53,BRILLIANT PLAY BY DOUG BALDWIN.
78:54, DOUG BALDWIN.
78:55,HIS FIRST CATCH.
78:56,PLAYED AT STANFORD.
78:57,THERE'S A GUY WHO HIT THE MOTHER
78:59,LODE.
78:59,HOW ABOUT CATCHING PASSES FROM
79:01,ANDREW LUCK IN COLLEGE AND
79:02,RUSSELL WILSON AS A PRO?
79:05,HAUSCHKA FOR THE EXTRA POINT.
79:09,CASH IN -- TOUCHDOWN AFTER THE
79:12,TURNOVER.
79:14," WE SAW RICHARD SHERMAN GOING,"
79:16,"""24, 24."""
79:18,HERE'S WHAT HE WAS SAYING.
79:20,WHO IS THE BEST CORNERBACK IN
79:22,ALL OF FOOTBALL?
79:24,"WELL, PART OF THE DEBATE,"
79:25,"DARRELLE REVIS, 24, JUST GOT"
79:29,BEAT.
79:30,"""24."
79:32,"THAT MAKES ME NUMBER ONE."""
79:35,[ LAUGHS ]
79:37," YOU KNOW, HE'S BETTER THAN"
79:39,HALF THE LOUNGE ACTS IN VEGAS.
79:40,HE'S TAKEN INTERVIEW SESSIONS TO
79:42,PERFORMANCE ART.
79:45,WHAT A CHARACTER.
79:48,"AND ONE HECK OF A PLAYER, BY THE"
79:49,WAY.
79:50,"AFTER THE PENALTY, THE KICKOFF"
79:52,FROM 15 YARDS FARTHER BACK.
79:53,AND DANNY AMENDOLA RUNS IT BACK
79:55,OUT TO THE 37.
79:58,PETE CARROLL TOOK OVER IN 2010.
80:03,HEAD COACH FACING HIS SUCCESSOR
80:04,AND FORMER TEAM -- GO BACK TO
80:06,"SUPER BOWL III, ONE OF THE MOST"
80:08,IMPORTANT GAMES IN THE HISTORY
80:09,OF THE NFL.
80:10,WEEB EWBANK BEAT DON SHULA.
80:12,THAT'S THE JOE NAMATH GAME.
80:13,YOU GO BACK TO 2002 --
80:15,JON GRUDEN HAD LEFT OAKLAND FOR
80:17,"SOME DRAFT CHOICES,"
80:19,"BILL CALLAHAN TOOK OVER, AND"
80:20,GRUDEN WON A SUPER BOWL WITH THE
80:23,TEAM THAT TONY DUNGY HAD LEFT AT
80:25,THAT POINT.
80:26, AND PETE CARROLL ONE OF THE
80:28,MOST COMPETITIVE GUYS IN ALL OF
80:29,FOOTBALL.
80:30,"WHEN WE ASKED HIM ABOUT IT, HE"
80:32,"SAID, ""WHEN I GOT FIRED, I DON'T"
80:33,THINK THEY REALIZED WHAT THEY
80:35,"WERE LOSING."""
80:36,MAY PROVE PROPHETIC HERE IF THIS
80:38,SCORE HOLDS.
80:39," THREE YEARS THERE, THEN"
80:40,ON TO S.C.
80:43,AND FIVE YEARS NOW THERE.
80:45,AND BRADY THROWS.
80:46,AND THAT PASS IS CAUGHT.
80:47,EDELMAN.
80:49,FLAG IS DOWN.
80:50,COULD BE A HOLD.
80:52,AT THE 48-YARD LINE.
80:54,VINOVICH WILL MAKE THE CALL
80:56,RIGHT NOW.
80:56, HOLDING.
80:57,"OFFENSE, NUMBER 66."
80:58, COMING BACK.
80:58, 10-YARD PENALTY.
81:00,REPEAT FIRST DOWN.
81:01, BRYAN STORK.
81:02,THAT'S THE CENTER.
81:07, RIGHT HERE.
81:08,YOU CAN'T BLOCK THIS GUY.
81:09,MICHAEL BENNETT IS SIMPLY TAKING
81:11,OVER THE FOOTBALL GAME.
81:13,"BRYAN STORK, A ROOKIE IN THERE,"
81:15,"VOTED THE RIMINGTON AWARD, BEST"
81:17,CENTER IN COLLEGE FOOTBALL.
81:19,NOBODY'S BEEN ABLE TO BLOCK
81:20,MICHAEL BENNETT ALL NIGHT.
81:23, TALKING TO PETE CARROLL THE
81:25,"OTHER DAY, FIRED BY THE JETS,"
81:26,FIRED BY THE PATRIOTS.
81:28,SOMETIMES IT'S A LITTLE DICEY
81:29,"BRINGING IT UP, BUT HE SAID, ""MY"
81:31,THERAPIST TELLS ME TO TALK
81:32,"ABOUT IT."""
81:33,[ BOTH LAUGH ]
81:36,FIRST AND 20 FROM THE 25-YARD
81:38,LINE.
81:43,BRADY GOING DEEP DOWN THE LEFT
81:45,SIDELINE.
81:46,AND THROWS THAT ONE ON THE
81:47,CHALK.
81:48,INTENDED FOR LaFELL.
81:49,WE GO TO MICHELE.
81:50, SEATTLE STARTING DEFENSIVE
81:52,END CLIFF AVRIL TOOK A HEAVY
81:53,HIT.
81:54,HE HAS GONE TO THE LOCKER ROOM
81:56,FOR A CONCUSSION EVALUATION.
81:57,QUESTIONABLE WITH A HEAD INJURY.
81:59,HE WAS ESCORTED OFF THE FIELD
82:00,AND TO THE LOCKER ROOM BY THE
82:02,TEAM INTERNIST AS WELL AS THE
82:04,LEAGUE'S UNAFFILIATED
82:05,"NEUROTRAUMA CONSULTANT, SO ON"
82:06,HIS WAY TO THAT CONCUSSION
82:08,"PROTOCOL, AL."
82:09," ALL RIGHT, THANK YOU,"
82:10,MICHELE.
82:11,"THAT MEANS O'BRIEN SCHOFIELD,"
82:12,"WHO WEARS NUMBER 93, COMES IN"
82:14,TO TAKE OVER THAT SPOT.
82:15,THERE HE IS.
82:16,FIFTH-YEAR GUY OUT OF WISCONSIN.
82:19,PLAYED HERE WITH THE
82:20,CARDINALS A COUPLE OF YEARS AGO.
82:22,SECOND DOWN AND 20.
82:28,AND BRADY WILL DUMP IT OFF
82:29,UNDERNEATH.
82:30,EDELMAN LOOKING FOR ROOM.
82:33,PICKS UP ABOUT 6 EXTRA YARDS
82:34,AFTER HE WAS INITIALLY STOPPED.
82:36,GETS THE BALL OUT TO THE 36-YARD
82:38,LINE.
82:39,IT WILL BE THIRD DOWN AND 9
82:40,FOR THE PATS.
82:47," WELL, HERE WE GO."
82:48,DOWN THE FIELD.
82:49,BRANDON LaFELL AND
82:52,RICHARD SHERMAN.
82:53,OBVIOUSLY LaFELL NOT EVEN REALLY
82:56,LOOKING FOR A PASS.
82:57,THAT'S ONE OF THOSE UNDERPLAYS
82:59,WHERE HE KNOWS ALL ALONG HIS
83:01,JOB IS TO BLOCK.
83:04, KEY THIRD AND 9.
83:08,AMENDOLA COMES THIS WAY AND THAT
83:10,WAY.
83:12,AND BRADY WILL FIRE.
83:14,AND IT IS AMENDOLA WHO CAN'T
83:16,MAKE THE CATCH.
83:18,AMENDOLA WITH WAGNER RIGHT
83:21,THERE.
83:23,"AND FOURTH AND 9, AND IN COMES"
83:25,THE PUNTING GROUP.
83:28, AMENDOLA RIGHT HERE.
83:30,AND THEN I THINK HE GETS A
83:32,GLANCE AT BOBBY WAGNER COMING
83:34,RIGHT FOR HIS CHIN STRAP.
83:36,BUT THAT'S A MISS BY BRADY.
83:38,JUST HAD A CHANCE THERE.
83:39,LOOKED LIKE IT HIT HIM PRETTY
83:41,"GOOD, BUT MAYBE A LITTLE FLINCH."
83:44, WE HAVE WAGNER ALREADY WITH
83:45,11 TACKLES AND AN INTERCEPTION.
83:47,AND THE PUNT...
83:49,CANNOT BE SAVED.
83:51, STRATEGY PRETTY CLEAR FOR THE
83:53,PATRIOTS ON DEFENSE.
83:54,WHAT THEY WANTED TO DO IS PLAY
83:55,THE FOUR BIG DEFENSIVE LINEMEN
83:57,"UP FRONT, PUT JAMIE COLLINS IN"
83:59,THE MIDDLE OF THE DEFENSE AND
84:00,LET HIM RUN SIDELINE TO
84:02,SIDELINE AND MAKE PLAYS.
84:03,HE'S MADE SOME PRETTY NICE PLAYS
84:05,"INSIDE, TRACKING DOWN"
84:06,MARSHAWN LYNCH.
84:08,BUT IT WAS THE PLAY RIGHT BEFORE
84:10,THE HALF THAT REALLY MADE THE
84:12,DIFFERENCE.
84:12,HE DID NOT GET THE PROPER
84:16,LEVERAGE ON RUSSELL WILSON.
84:18,WILSON'S QUICKNESS HAS BEEN A
84:20,FACTOR ALL NIGHT.
84:21,AND THAT ONE RIGHT THERE SET UP
84:23,THAT TOUCHDOWN RIGHT BEFORE THE
84:24,HALF.
84:25,"BIG, BIG, BIG MISTAKE."
84:28, LYNCH HAS CARRIED FOR 88
84:29,YARDS.
84:30,"WILSON ONLY 3 CARRIES, BUT FOR"
84:31,39
84:33,LOOK AT THE TIME HE HAS.
84:35,AND THEN CAUGHT UP AT THE
84:37,45-YARD LINE.
84:38,RICARDO LOCKETTE MAKING THE
84:40,GRAB.
84:43,THAT'S A GAIN OF 25 YARDS.
84:46, RICARDO LOCKETTE KIND OF
84:48,MAKES ME LAUGH.
84:49,THEY GO THE BOOTLEG PLAY OUT OF
84:50,HERE.
84:51,AND WATCH RUSSELL WILSON.
84:52,THEY SAY HE DOESN'T READ
84:53,DEFENSES?
84:54,MY FOOT.
84:55,HE MUST HAVE LOOKED AT FOUR
84:56,DIFFERENT RECEIVERS ON THAT PLAY
84:58,UNTIL HE FINALLY COMES ALL THE
84:59,WAY ACROSS BACK TO THE BACK
85:01,SIDE.
85:01,RUSSELL WILSON IS GETTING VERY
85:03,COMFORTABLE.
85:04,THREE TOUCHDOWNS AND A FIELD
85:06,"GOAL, THE LAST FOUR DRIVES."
85:07," AFTER NO YARDS, NO"
85:09,COMPLETIONS IN THE FIRST QUARTER
85:12,AND MOST OF THE SECOND PERIOD.
85:14,LYNCH.
85:16,2 TOUGH YARDS.
85:17,2 1/2 MINUTES REMAINING IN THE
85:21,THIRD.
85:22, YOU WATCH A PLAYER LIKE
85:24,CHANDLER JONES HAVE A FREE SHOT
85:26,LIKE HE HAD ON THAT PLAY AGAINST
85:28,"MARSHAWN LYNCH, AND HE BARELY"
85:30,SLOWED HIM DOWN.
85:31,YOU KNOW?
85:32,AND AS YOU GET INTO THE SECOND
85:34,"HALF, DEFENSES AND DEFENDERS,"
85:36,"ESPECIALLY THE BIG GUYS, GET"
85:39,TIRED.
85:39,"AND MARSHAWN LYNCH, IF YOU'RE"
85:41,TIRED -- HE'S HARD ENOUGH WHEN
85:42,YOU'RE FRESH.
85:43,"YOU'RE TIRED, IT GETS REALLY"
85:45,DIFFICULT.
85:46, A LOT OF SPECULATION AS TO
85:47,"WHETHER THEY'LL KEEP HIM,"
85:48,WHETHER THEY CAN AFFORD HIM.
85:49,THERE'S SOME SPECULATION THAT
85:51,THEY'RE READY TO MAKE A BIG
85:52,LONG-TERM DEAL WITH HIM
85:54,GOING FORWARD.
85:55,CATCH MADE ON THE OUTSIDE.
85:57,THAT'S JERMAINE KEARSE.
85:59,MALCOLM BUTLER MAKES THE TACKLE.
86:01,"KEARSE, THE BIG HERO AT THE END"
86:02,OF THE GAME AGAINST GREEN BAY
86:04,WITH THE OVERTIME CATCH.
86:05,"HIS ONLY CATCH OF THAT GAME,"
86:07,AFTER HE'D BEEN TARGETED SIX
86:09,TIMES.
86:09,ALL FOUR WILSON INTERCEPTIONS
86:12,WERE ON PASSES INTENDED FOR HIM.
86:13,THE OTHER ONE WAS INCOMPLETE.
86:15, HOW ABOUT A GUY THAT HAD THE
86:16,GAME-WINNING TOUCHDOWN IN
86:18,BACK-TO-BACK CHAMPIONSHIP
86:19,GAMES?
86:20, AMAZING.
86:20, RIGHT?
86:21,NFC CHAMPIONSHIP GAMES AGAINST
86:22,SAN FRANCISCO ON THAT
86:23,FOURTH-DOWN PLAY THE YEAR
86:24,BEFORE.
86:25,COMES RIGHT BACK WITH ANOTHER
86:26,ONE.
86:27, AND HOW ABOUT A QUARTERBACK
86:28,WHO KEEPS GOING TO A GUY WHO
86:30,KEEPS GETTING INTERCEPTED EVERY
86:31,TIME HE'S TARGETED?
86:33,THIRD AND 3.
86:36,WILSON SURVEYS.
86:38,AND IT IS BOBBLED AND DROPPED.
86:42,THAT TIME IT'S KEARSE AGAIN.
86:44,"MALCOLM BUTLER, ONE OF THE EXTRA"
86:46,"DEFENSIVE BACKS, COMES IN TO"
86:47,HELP BREAK IT UP.
86:48,IT'LL BE FOURTH DOWN AND 3.
86:50, GONNA GO HERE AND BACK
86:51,AROUND.
86:52,"JUST A LITTLE RUB ROUTE, AND"
86:54,THEY GOT IT.
86:54,"THEY HAD THE ROOKIE,"
86:56,MALCOLM BUTLER.
86:57,AND THAT TIME KEARSE JUST COULD
86:59,NOT HOLD ON TO IT.
87:00,HUGE PLAY.
87:02,"THAT IS IN SCORING POSITION, OR"
87:04,YOUR PUNTER COMES ON THE FIELD.
87:07,AND HERE COMES JON RYAN.
87:10, JULIAN EDELMAN SETS UP
87:12,INSIDE HIS OWN 10-YARD LINE.
87:15,"OOH, LOW SNAP."
87:17,PICKS IT UP AND GETS IT AWAY.
87:20,EDELMAN SAYS STAY AWAY FROM IT.
87:23,AND IT BOUNDS OUT OF BOUNDS AT
87:24,THE 11-YARD LINE.
87:28,24-14.
87:30,"YOU KNOW, YOU LOOK AT THE PATH"
87:32,THAT EACH OF THESE TEAMS TOOK.
87:33,2-2 WAS NEW ENGLAND GOING INTO
87:35,WEEK 5.
87:35,THEY LOST IN KANSAS CITY ON THAT
87:37,MONDAY NIGHT.
87:38,THE SKY'S FALLING.
87:39,"SEATTLE WAS 3-3, THEN THEY WERE"
87:40,6-4.
87:41,HAD THAT BIG MEETING THAT BEGAN
87:42,TO TURN THINGS AROUND.
87:44, YEAH.
87:44,AND GO FIGURE.
87:46,HERE'S A TEAM DOWN 16-0 AGAINST
87:48,"THE GREEN BAY PACKERS, BUT THEIR"
87:50,DEFENSE HUNG IN THERE SO WELL --
87:52,ALL THOSE TURNOVERS IN THE FIRST
87:54,HALF -- TO GIVE THEM A CHANCE TO
87:55,GET TO THIS GAME.
87:56,AND NOW THEIR DEFENSE AGAIN
87:58,DELIVERING.
87:59,"AND RUSSELL WILSON,"
88:00,"MARSHAWN LYNCH, PUTTING ON A"
88:02,"SHOW, AS WELL."
88:02, AND NEW ENGLAND KNOWS WHAT
88:04,IT'S LIKE TO COME FROM BEHIND.
88:05,THEY WERE DOWN TWICE BY 14 IN
88:07,THE DIVISIONAL ROUND TO THE
88:08,RAVENS.
88:09,THEY START THIS DRIVE WITH
88:10,VEREEN TAKING THE BALL UP
88:12,TO THE 17-YARD LINE FOR A SHORT
88:14,GAIN.
88:14,CHANCELLOR MAKES THE TACKLE.
88:16,THAT KNEE SEEMS TO BE FINE.
88:17,PLAYING WITH THE BRACE TODAY.
88:19," INTERESTING HERE, AL, THAT"
88:20,NOW WE'RE GETTING SHANE VEREEN
88:22,IN THE BACKFIELD.
88:23,THEY'VE BEEN TRYING TO POUND IT
88:25,"IN THERE WITH LeGARRETTE BLOUNT,"
88:26,AND -- HERE HE COMES BACK IN THE
88:28,"GAME NOW, BUT YOU WONDER NOW, AS"
88:30,"A PLAY CALLER, IS JOSH McDANIELS"
88:32,GETTING A LITTLE FRUSTRATED?
88:34,SOMETIMES VEREEN -- I'VE SEEN
88:36,HIM COME IN AT THE END OF OTHER
88:37,GAMES AND GIVE THEM A LITTLE
88:39,BURST.
88:39,MAYBE HE'S THINKING IT MAY BE
88:41,TIME.
88:41, HE'S GOT BLOUNT.
88:42,THEY ALSO PUT THE FULLBACK IN
88:43,"THERE, DEVELIN."
88:48,"AND BRADY, OFF PLAY-ACTION,"
88:49,THROWS.
88:50,CAUGHT.
88:51,IT WILL BE A GAIN CLOSE TO A
88:53,FIRST DOWN.
88:53,DEVELIN MAKES THE CATCH.
88:55,HE SCORED A TOUCHDOWN IN THE AFC
88:57,CHAMPIONSHIP GAME.
88:58,THAT'S GONNA TAKE US TO THE
89:00,FOURTH QUARTER.
89:01,"SEAHAWKS OWNER PAUL ALLEN, G.M."
89:03,JOHN SCHNEIDER.
89:03,PAUL ALLEN BOUGHT THE TEAM IN
89:05,97.
89:06,STARTED MICROSOFT WITH
89:07,BILL GATES.
89:08,LEFT THERE IN '83.
89:10,"MADE A TON OF MONEY, BUT HE'S"
89:11,BEEN A PHENOMENAL
89:12,PHILANTHROPIST.
89:13,MICROSOFT ALL OVER THE PLACE
89:15,HERE RIGHT NOW.
89:15,HE'S GIVEN AWAY HUNDREDS OF
89:17,"MILLIONS, I THINK EVEN BILLIONS"
89:18,"OF DOLLARS TO FIGHT DISEASES,"
89:20,"MEDICAL RESEARCH FACILITIES, AND"
89:22,ALL OF THE REST.
89:23,BUT KIND OF AN UNDER-THE-RADAR
89:24,GUY WHO'S NOW WATCHED HIS TEAM
89:26,GET TO THREE SUPER BOWLS IN THE
89:27,LAST 10 YEARS.
89:29,THIRD AND 1.
89:30,"AL MICHAELS, CRIS COLLINSWORTH,"
89:33,MICHELE TAFOYA.
89:34,15 MINUTES TO GO IN REGULATION.
89:37,THIRD AND 1.
89:39,FROM THE 23-YARD LINE.
89:41,IN A 10-POINT GAME.
89:44,BLOUNT.
89:46,GOT HIM BY THE SHIRTTAIL.
89:48,CAN'T GET AWAY.
89:50,TONY McDANIEL WAS ABLE TO BRING
89:53,HIM BACK.
89:55,AND THEY HAVE TO PUNT ON A
89:57,FOURTH DOWN.
89:59, WE DON'T TALK ABOUT THEM
90:01,"MUCH, BUT TONY McDANIEL,"
90:02,"KEVIN WILLIAMS, RIGHT UP THE"
90:04,"MIDDLE, THE BIG GUYS."
90:05,WHEN YOU HAVE TO HAVE A STOP IN
90:07,"A THIRD-AND-1 SITUATION, YOU"
90:09,HAVE TO GET IN THE BACKFIELD TO
90:10,BE ABLE TO SLOW DOWN A
90:12,LeGARRETTE BLOUNT.
90:13,THEY GOT THE JOB DONE THERE.
90:14, WHATEVER HAPPENED TO THE
90:16,TEAR-AWAY JERSEYS?
90:17, [ CHUCKLES ]
90:18, LOW LINE-DRIVE KICK.
90:20,COMING UP TO FIELD IT IS
90:22,WALTERS AT THE 31.
90:24,AND HE GETS TACKLED AT THE
90:26,35-YARD LINE.
90:30, HERE WE GO.
90:31,A LITTLE HARDBALL WITH
90:33,CHRIS MATTHEWS.
90:34,DOWN THE FIELD.
90:35,THIS IS THE ONE.
90:36,THIS OFFENSE WAS STUCK IN THE
90:37,MUD UNTIL MATTHEWS MADE THAT
90:39,PLAY.
90:39,"RIGHT BEFORE THE HALF, 6 SECONDS"
90:41,"TO GO, WHO DO YOU THROW IT TO?"
90:42,"OF COURSE, THE GUY THAT DOESN'T"
90:45,HAVE A CATCH ALL YEAR.
90:46,AND THEN DOWN THE FIELD AGAINST
90:48,ARRINGTON.
90:49,"OH, MAYBE A LITTLE PUSH-OFF."
90:50,GETS AWAY WITH IT.
90:52,HE HAS BEEN THE DIFFERENCE IN
90:54,THE GAME.
90:55,FINALLY JUMP-STARTING THAT
90:57,PASSING GAME.
90:58," ROD SMITH OF THE BRONCOS,"
90:59,MOST YARDS BY AN UNDRAFTED FREE
91:01,AGENT.
91:02,MATTHEWS PLAYED THOSE TWO YEARS
91:03,IN CANADA.
91:04,WAS THE ROOKIE OF THE YEAR IN
91:06,THE CFL.
91:06,WAS WORKING IN A SPORTING-GOODS
91:08,"STORE, SELLING SHOES, WHEN"
91:10,"SEATTLE CALLED AND SAID, ""GET"
91:11,"UP HERE FOR A TRYOUT."""
91:13, YOU CAN'T MAKE THIS UP.
91:15, YOU'RE RIGHT.
91:16,YOU CANNOT MAKE THIS UP.
91:18,FROM THE 36-YARD LINE.
91:19,THAT'S WHAT WE LOVE ABOUT
91:21,SPORTS.
91:21,GAIN OF 3 FOR MARSHAWN LYNCH.
91:26, NOW I THINK YOU'RE STARTING
91:27,TO SEE SOME RUN BLITZES HERE OUT
91:29,OF THE NEW ENGLAND PATRIOTS.
91:31,HERE COMES JAMIE COLLINS.
91:32,THIS IS NOT EXPECTING A PASS.
91:34,THAT IS SO THEY CAN CLOG UP THE
91:36,MIDDLE AGAINST MARSHAWN LYNCH
91:38,AND CREATE SOME OPPORTUNITIES
91:39,"FOR THE OTHER LINEBACKER THERE,"
91:41,"DONT'A HIGHTOWER, TO COME OVER"
